Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code_CPC,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2008,2008,t,1011000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2009,2009,ha,40500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2009,2009,kg/ha,25333.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2009,2009,t,1026000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2010,2010,ha,39700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2010,2010,kg/ha,21753.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2010,2010,t,863600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2011,2011,ha,38900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2011,2011,kg/ha,22773.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2011,2011,t,885900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2012,2012,ha,38800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2012,2012,kg/ha,22574.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2012,2012,t,875900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2013,2013,ha,38600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2013,2013,kg/ha,24411.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2013,2013,t,942300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2014,2014,ha,38000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2014,2014,kg/ha,23328.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2014,2014,t,886500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2015,2015,ha,36600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2015,2015,kg/ha,22245.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2015,2015,t,814200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2016,2016,ha,36000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2016,2016,kg/ha,23908.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2016,2016,t,860700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2017,2017,ha,35600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2017,2017,kg/ha,22671.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2017,2017,t,807100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2018,2018,ha,35700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2018,2018,kg/ha,22310.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2018,2018,t,796500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2019,2019,ha,34300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2019,2019,kg/ha,21828.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2019,2019,t,748700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2020,2020,ha,33100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2020,2020,kg/ha,20773.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2020,2020,t,687600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2021,2021,ha,32400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2021,2021,kg/ha,20737.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2021,2021,t,671900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2022,2022,ha,32300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2022,2022,kg/ha,22003.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2022,2022,t,710700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2023,2023,ha,32000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2023,2023,kg/ha,22368.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2023,2023,t,715800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2000,2000,ha,18800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2000,2000,kg/ha,12260.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2000,2000,t,230500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2001,2001,ha,17800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2001,2001,kg/ha,12236.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2001,2001,t,217800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2002,2002,ha,17100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2002,2002,kg/ha,12216.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2002,2002,t,208900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2003,2003,ha,16400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2003,2003,kg/ha,12768.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2003,2003,t,209400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2004,2004,ha,15800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2004,2004,kg/ha,11696.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2004,2004,t,184800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2005,2005,ha,15000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2005,2005,kg/ha,12306.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2005,2005,t,184600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2006,2006,ha,14400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2006,2006,kg/ha,12131.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2006,2006,t,174700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2007,2007,ha,14100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2007,2007,kg/ha,12283.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2007,2007,t,173200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2008,2008,ha,14000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2008,2008,kg/ha,12835.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2008,2008,t,179700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2009,2009,ha,14100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2009,2009,kg/ha,12936.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2009,2009,t,182400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2010,2010,ha,13800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2010,2010,kg/ha,12144.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2010,2010,t,167600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2011,2011,ha,13600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2011,2011,kg/ha,12595.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2011,2011,t,171300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2012,2012,ha,13400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2012,2012,kg/ha,12873.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2012,2012,t,172500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2013,2013,ha,13000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2013,2013,kg/ha,12469.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2013,2013,t,162100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2014,2014,ha,12900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2014,2014,kg/ha,12845.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2014,2014,t,165700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2015,2015,ha,12500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2015,2015,kg/ha,12264.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2015,2015,t,153300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2016,2016,ha,12200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2016,2016,kg/ha,12672.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2016,2016,t,154600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2017,2017,ha,12000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2017,2017,kg/ha,12383.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2017,2017,t,148600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2018,2018,ha,11500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2018,2018,kg/ha,12591.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2018,2018,t,144800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2019,2019,ha,11100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2019,2019,kg/ha,12648.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2019,2019,t,140400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2020,2020,ha,10700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2020,2020,kg/ha,13037.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2020,2020,t,139500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01550,Taro,2021,2021,ha,10400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01550,Taro,2021,2021,kg/ha,13721.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01550,Taro,2021,2021,t,142700.0,A,Official figure,No additional notes
